,title,rating,no_of_ratings,url,difficulty,prep_time,cook_time,total_time,month_str,month,year,date,ingredient
194,Peppered potato soup,3.8,11.0,https://www.bbcgoodfood.com/recipes/peppered-potato-soup,1.0,15.0,20.0,35.0,NA,0,0,0,butter
194,Peppered potato soup,3.8,11.0,https://www.bbcgoodfood.com/recipes/peppered-potato-soup,1.0,15.0,20.0,35.0,NA,0,0,0,large leek
194,Peppered potato soup,3.8,11.0,https://www.bbcgoodfood.com/recipes/peppered-potato-soup,1.0,15.0,20.0,35.0,NA,0,0,0,fresh thyme sprigs
194,Peppered potato soup,3.8,11.0,https://www.bbcgoodfood.com/recipes/peppered-potato-soup,1.0,15.0,20.0,35.0,NA,0,0,0,bay leaves
194,Peppered potato soup,3.8,11.0,https://www.bbcgoodfood.com/recipes/peppered-potato-soup,1.0,15.0,20.0,35.0,NA,0,0,0,chicken
194,Peppered potato soup,3.8,11.0,https://www.bbcgoodfood.com/recipes/peppered-potato-soup,1.0,15.0,20.0,35.0,NA,0,0,0,chopped parsley
195,"Broccoli, gruyère & chorizo soup",,5.0,https://www.bbcgoodfood.com/recipes/broccoli-gruyere-chorizo-soup,1.0,30.0,22.0,52.0,November,11,2016,2016-11-01 00:00:00,chorizo skin
195,"Broccoli, gruyère & chorizo soup",,5.0,https://www.bbcgoodfood.com/recipes/broccoli-gruyere-chorizo-soup,1.0,30.0,22.0,52.0,November,11,2016,2016-11-01 00:00:00,onion
195,"Broccoli, gruyère & chorizo soup",,5.0,https://www.bbcgoodfood.com/recipes/broccoli-gruyere-chorizo-soup,1.0,30.0,22.0,52.0,November,11,2016,2016-11-01 00:00:00,garlic
195,"Broccoli, gruyère & chorizo soup",,5.0,https://www.bbcgoodfood.com/recipes/broccoli-gruyere-chorizo-soup,1.0,30.0,22.0,52.0,November,11,2016,2016-11-01 00:00:00,heads
195,"Broccoli, gruyère & chorizo soup",,5.0,https://www.bbcgoodfood.com/recipes/broccoli-gruyere-chorizo-soup,1.0,30.0,22.0,52.0,November,11,2016,2016-11-01 00:00:00,gruyère
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,large onion
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,celery stick
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,large carrot
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,bay
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,garlic
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,cans
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,vegetable stock
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,brown sugar
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,small garlic clove
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,red chilli
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,preserved lemon
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,rind cut
196,Smoky tomato soup with preserved lemon & green olive salsa,,2.0,https://www.bbcgoodfood.com/recipes/smoky-tomato-soup-preserved-lemon-green-olive-salsa,1.0,25.0,20.0,45.0,April,4,2019,2019-04-01 00:00:00,preserved lemon brine
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,onion
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,garlic
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,kg tomato
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,sugar
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,lemon zest
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,garlic
197,Tomato soup with gremolata,4.9,9.0,https://www.bbcgoodfood.com/recipes/tomato-soup-gremolata,1.0,20.0,45.0,65.0,September,9,2006,2006-09-01 00:00:00,bunch flatleaf parsley
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,red onion
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,red chilli
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,whole plum tomato
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,vegetable stock
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,broken spaghetti
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,chopped capers
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,large handful basil
198,Spicy pasta soup,4.2,15.0,https://www.bbcgoodfood.com/recipes/spicy-pasta-soup,1.0,10.0,35.0,45.0,March,3,2009,2009-03-01 00:00:00,pesto
199,Watercress & celeriac soup with goat's cheese croutons,4.4,17.0,https://www.bbcgoodfood.com/recipes/watercress-celeriac-soup-goats-cheese-croutons,1.0,15.0,40.0,55.0,November,11,2010,2010-11-01 00:00:00,butter
199,Watercress & celeriac soup with goat's cheese croutons,4.4,17.0,https://www.bbcgoodfood.com/recipes/watercress-celeriac-soup-goats-cheese-croutons,1.0,15.0,40.0,55.0,November,11,2010,2010-11-01 00:00:00,celeriac
199,Watercress & celeriac soup with goat's cheese croutons,4.4,17.0,https://www.bbcgoodfood.com/recipes/watercress-celeriac-soup-goats-cheese-croutons,1.0,15.0,40.0,55.0,November,11,2010,2010-11-01 00:00:00,vegetable stock
199,Watercress & celeriac soup with goat's cheese croutons,4.4,17.0,https://www.bbcgoodfood.com/recipes/watercress-celeriac-soup-goats-cheese-croutons,1.0,15.0,40.0,55.0,November,11,2010,2010-11-01 00:00:00,bags
199,Watercress & celeriac soup with goat's cheese croutons,4.4,17.0,https://www.bbcgoodfood.com/recipes/watercress-celeriac-soup-goats-cheese-croutons,1.0,15.0,40.0,55.0,November,11,2010,2010-11-01 00:00:00,slices
199,Watercress & celeriac soup with goat's cheese croutons,4.4,17.0,https://www.bbcgoodfood.com/recipes/watercress-celeriac-soup-goats-cheese-croutons,1.0,15.0,40.0,55.0,November,11,2010,2010-11-01 00:00:00,cheese
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,large onions
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,garlic
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,Kabanos Polish sausage
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,paprika
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,brown basmati rice
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,carrots
200,Sausage soup,,15.0,https://www.bbcgoodfood.com/recipes/polish-sausage-soup,1.0,10.0,30.0,40.0,April,4,2008,2008-04-01 00:00:00,shredded kale
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,skinless
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,boneless chicken breasts
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,salt chicken stock
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,wholewheat noodle
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,baby corn
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,eggs
201,Egg drop chicken noodle soup,,7.0,https://www.bbcgoodfood.com/recipes/egg-drop-chicken-noodle-soup,1.0,5.0,10.0,15.0,March,3,2011,2011-03-01 00:00:00,spring onions
202,Hearty winter veg soup,3.6,16.0,https://www.bbcgoodfood.com/recipes/hearty-winter-veg-soup,1.0,5.0,20.0,25.0,December,12,2006,2006-12-01 00:00:00,swede
202,Hearty winter veg soup,3.6,16.0,https://www.bbcgoodfood.com/recipes/hearty-winter-veg-soup,1.0,5.0,20.0,25.0,December,12,2006,2006-12-01 00:00:00,large carrots
202,Hearty winter veg soup,3.6,16.0,https://www.bbcgoodfood.com/recipes/hearty-winter-veg-soup,1.0,5.0,20.0,25.0,December,12,2006,2006-12-01 00:00:00,sprigs thyme leaves
202,Hearty winter veg soup,3.6,16.0,https://www.bbcgoodfood.com/recipes/hearty-winter-veg-soup,1.0,5.0,20.0,25.0,December,12,2006,2006-12-01 00:00:00,vegetable stock
202,Hearty winter veg soup,3.6,16.0,https://www.bbcgoodfood.com/recipes/hearty-winter-veg-soup,1.0,5.0,20.0,25.0,December,12,2006,2006-12-01 00:00:00,semi - skimmed milk
202,Hearty winter veg soup,3.6,16.0,https://www.bbcgoodfood.com/recipes/hearty-winter-veg-soup,1.0,5.0,20.0,25.0,December,12,2006,2006-12-01 00:00:00,mixed beans
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,soba
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,beansprouts
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,choi leaves
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,red chilli
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,soy sauce
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,honey
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,juice
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,spring onions
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,roast chicken carcass
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,sized piece ginger
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,garlic clove
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,spring onions
203,Thai chicken soup,3.9,10.0,https://www.bbcgoodfood.com/recipes/thai-chicken-soup,1.0,10.0,90.0,100.0,October,10,2011,2011-10-01 00:00:00,peppercorns
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,onion
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,carrot
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,celery stick
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,vinegar
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,vegetable stock
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,rice
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,basmati
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,small pack parsley
204,Tomato & rice soup,3.9,7.0,https://www.bbcgoodfood.com/recipes/tomato-rice-soup,1.0,10.0,35.0,45.0,April,4,2014,2014-04-01 00:00:00,few drops
205,Hot bloody mary soup,,3.0,https://www.bbcgoodfood.com/recipes/hot-bloody-mary-soup,1.0,10.0,5.0,15.0,November,11,2012,2012-11-01 00:00:00,celery seeds
205,Hot bloody mary soup,,3.0,https://www.bbcgoodfood.com/recipes/hot-bloody-mary-soup,1.0,10.0,5.0,15.0,November,11,2012,2012-11-01 00:00:00,Sichuan
205,Hot bloody mary soup,,3.0,https://www.bbcgoodfood.com/recipes/hot-bloody-mary-soup,1.0,10.0,5.0,15.0,November,11,2012,2012-11-01 00:00:00,bottle Worcestershire sauce
205,Hot bloody mary soup,,3.0,https://www.bbcgoodfood.com/recipes/hot-bloody-mary-soup,1.0,10.0,5.0,15.0,November,11,2012,2012-11-01 00:00:00,small Tabasco sauce
205,Hot bloody mary soup,,3.0,https://www.bbcgoodfood.com/recipes/hot-bloody-mary-soup,1.0,10.0,5.0,15.0,November,11,2012,2012-11-01 00:00:00,bottle vodka
205,Hot bloody mary soup,,3.0,https://www.bbcgoodfood.com/recipes/hot-bloody-mary-soup,1.0,10.0,5.0,15.0,November,11,2012,2012-11-01 00:00:00,lemon cut
206,Spiced parsnip & ham soup,,11.0,https://www.bbcgoodfood.com/recipes/spiced-parsnip-ham-soup,1.0,5.0,20.0,25.0,December,12,2010,2010-12-01 00:00:00,roast potatoes
206,Spiced parsnip & ham soup,,11.0,https://www.bbcgoodfood.com/recipes/spiced-parsnip-ham-soup,1.0,5.0,20.0,25.0,December,12,2010,2010-12-01 00:00:00,chicken
206,Spiced parsnip & ham soup,,11.0,https://www.bbcgoodfood.com/recipes/spiced-parsnip-ham-soup,1.0,5.0,20.0,25.0,December,12,2010,2010-12-01 00:00:00,double extra cream
206,Spiced parsnip & ham soup,,11.0,https://www.bbcgoodfood.com/recipes/spiced-parsnip-ham-soup,1.0,5.0,20.0,25.0,December,12,2010,2010-12-01 00:00:00,shredded ham
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,piece gammon
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,bay
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,medium onions
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,paprika
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,large potatoes
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,springreens
207,Spring greens & gammon soup,4.7,12.0,https://www.bbcgoodfood.com/recipes/spring-greens-gammon-soup,1.0,10.0,120.0,130.0,March,3,2006,2006-03-01 00:00:00,cannellini bean
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,small onion
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,garlic
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,lean minced beef
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,red kidney bean
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,cans
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,hot chicken stock
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,large pinch
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,squares
208,Chilli con carne soup,4.5,18.0,https://www.bbcgoodfood.com/recipes/chilli-con-carne-soup,1.0,90.0,0.0,90.0,November,11,2003,2003-11-01 00:00:00,fresh coriander
209,Squash & nigella seed soup,4.4,10.0,https://www.bbcgoodfood.com/recipes/squash-nigella-seed-soup,1.0,20.0,25.0,45.0,December,12,2008,2008-12-01 00:00:00,onion
209,Squash & nigella seed soup,4.4,10.0,https://www.bbcgoodfood.com/recipes/squash-nigella-seed-soup,1.0,20.0,25.0,45.0,December,12,2008,2008-12-01 00:00:00,potato
209,Squash & nigella seed soup,4.4,10.0,https://www.bbcgoodfood.com/recipes/squash-nigella-seed-soup,1.0,20.0,25.0,45.0,December,12,2008,2008-12-01 00:00:00,sodium vegetable stock
209,Squash & nigella seed soup,4.4,10.0,https://www.bbcgoodfood.com/recipes/squash-nigella-seed-soup,1.0,20.0,25.0,45.0,December,12,2008,2008-12-01 00:00:00,small bunch leaf parsley
210,Haddock & sweetcorn soup,,5.0,https://www.bbcgoodfood.com/recipes/haddock-sweetcorn-soup,1.0,10.0,20.0,30.0,March,3,2009,2009-03-01 00:00:00,medium potatoes
210,Haddock & sweetcorn soup,,5.0,https://www.bbcgoodfood.com/recipes/haddock-sweetcorn-soup,1.0,10.0,20.0,30.0,March,3,2009,2009-03-01 00:00:00,fat milk
210,Haddock & sweetcorn soup,,5.0,https://www.bbcgoodfood.com/recipes/haddock-sweetcorn-soup,1.0,10.0,20.0,30.0,March,3,2009,2009-03-01 00:00:00,fish stock
210,Haddock & sweetcorn soup,,5.0,https://www.bbcgoodfood.com/recipes/haddock-sweetcorn-soup,1.0,10.0,20.0,30.0,March,3,2009,2009-03-01 00:00:00,broccoli
210,Haddock & sweetcorn soup,,5.0,https://www.bbcgoodfood.com/recipes/haddock-sweetcorn-soup,1.0,10.0,20.0,30.0,March,3,2009,2009-03-01 00:00:00,cans
210,Haddock & sweetcorn soup,,5.0,https://www.bbcgoodfood.com/recipes/haddock-sweetcorn-soup,1.0,10.0,20.0,30.0,March,3,2009,2009-03-01 00:00:00,spring onions
211,"Broad bean, yogurt & mint soup",4.9,9.0,https://www.bbcgoodfood.com/recipes/broad-bean-yogurt-mint-soup,1.0,45.0,0.0,45.0,June,6,2003,2003-06-01 00:00:00,onion
